date,symbol,dps_local,source_currency,dps_krw
2021-10-29,SXT,0.41,USD,478.62169799804684
2021-11-03,GTT.PA,1.35,EUR,1841.4810791015627
2021-11-10,GLW,0.24,USD,282.59999999999997
2021-11-12,LLY,0.85,USD,1005.6434875488281
2021-11-22,TS,0.26,USD,309.82380126953126
2021-11-29,EAF,0.1,USD,119.46099853515625
2021-11-30,VRT,0.01,USD,11.90739990234375
2021-12-02,BAC,0.21,USD,247.1930969238281
2021-12-02,STNG,0.1,USD,117.71099853515625
2021-12-09,SBLK,1.25,USD,1465.7000732421875
2021-12-16,TSM,0.496,USD,587.462412109375
2021-12-23,WFG,0.2,USD,237.55400390625002
2021-12-29,000150.KS,2000.0,KRW,2000.0
2021-12-29,000210.KQ,1900.0,KRW,1900.0
2021-12-29,000640.KS,942.5959,KRW,942.5959
2021-12-29,000660.KS,1540.0,KRW,1540.0
2021-12-29,001040.KS,2300.0,KRW,2300.0
2021-12-29,001060.KS,309.34705,KRW,309.34705
2021-12-29,001120.KS,2300.0,KRW,2300.0
2021-12-29,001530.KS,172.66475,KRW,172.66475
2021-12-29,003030.KQ,1750.0,KRW,1750.0
2021-12-29,004020.KS,1000.0,KRW,1000.0
2021-12-29,004250.KS,100.0,KRW,100.0
2021-12-29,005290.KS,110.0,KRW,110.0
2021-12-29,005380.KS,4000.0,KRW,4000.0
2021-12-29,005490.KQ,5000.0,KRW,5000.0
2021-12-29,005720.KS,100.0,KRW,100.0
2021-12-29,005850.KS,500.0,KRW,500.0
2021-12-29,006060.KS,188.0,KRW,188.0
2021-12-29,006260.KS,1450.0,KRW,1450.0
2021-12-29,006650.KQ,3500.0,KRW,3500.0
2021-12-29,007210.KS,10.0,KRW,10.0
2021-12-29,007690.KS,2135.9224,KRW,2135.9224
2021-12-29,008730.KS,500.0,KRW,500.0
2021-12-29,009970.KQ,2000.0,KRW,2000.0
2021-12-29,010950.KS,2800.0,KRW,2800.0
2021-12-29,012330.KS,3000.0,KRW,3000.0
2021-12-29,012450.KS,767.29065,KRW,767.29065
2021-12-29,016380.KS,100.0,KRW,100.0
2021-12-29,017650.KS,100.0,KRW,100.0
2021-12-29,017960.KS,150.0,KRW,150.0
2021-12-29,023160.KS,100.0,KRW,100.0
2021-12-29,029460.KS,300.0,KRW,300.0
2021-12-29,032640.KQ,350.0,KRW,350.0
2021-12-29,033500.KQ,350.0,KRW,350.0
2021-12-29,035900.KQ,369.0,KRW,369.0
2021-12-29,036570.KQ,5860.0,KRW,5860.0
2021-12-29,036930.KS,155.0,KRW,155.0
2021-12-29,041830.KS,200.0,KRW,200.0
2021-12-29,043650.KS,260.0,KRW,260.0
2021-12-29,047810.KQ,200.0,KRW,200.0
2021-12-29,049720.KQ,150.0,KRW,150.0
2021-12-29,052690.KS,238.0,KRW,238.0
2021-12-29,054210.KQ,100.0,KRW,100.0
2021-12-29,067160.KQ,730.0,KRW,730.0
2021-12-29,068270.KQ,660.3973,KRW,660.3973
2021-12-29,075580.KQ,150.0,KRW,150.0
2021-12-29,075580.KS,150.0,KRW,150.0
2021-12-29,082920.KS,75.0,KRW,75.0
2021-12-29,089600.KQ,800.0,KRW,800.0
2021-12-29,089860.KS,900.0,KRW,900.0
2021-12-29,090460.KS,250.0,KRW,250.0
2021-12-29,098120.KS,30.0,KRW,30.0
2021-12-29,100840.KQ,133.33333,KRW,133.33333
2021-12-29,101160.KS,60.0,KRW,60.0
2021-12-29,101490.KS,100.0,KRW,100.0
2021-12-29,103140.KS,1000.0,KRW,1000.0
2021-12-29,112610.KS,600.0,KRW,600.0
2021-12-29,119610.KQ,450.0,KRW,450.0
2021-12-29,119850.KS,50.0,KRW,50.0
2021-12-29,131970.KQ,160.0,KRW,160.0
2021-12-29,148150.KS,33.333332,KRW,33.333332
2021-12-29,166090.KS,300.0,KRW,300.0
2021-12-29,170790.KQ,250.0,KRW,250.0
2021-12-29,189300.KS,96.78864,KRW,96.78864
2021-12-29,192400.KS,700.0,KRW,700.0
2021-12-29,192820.KQ,550.0,KRW,550.0
2021-12-29,194480.KS,500.0,KRW,500.0
2021-12-29,200710.KS,70.0,KRW,70.0
2021-12-29,210980.KQ,1039.4658,KRW,1039.4658
2021-12-29,2124.T,18.25,JPY,188.87288713455197
2021-12-29,214450.KS,600.0,KRW,600.0
2021-12-29,215000.KS,3500.0,KRW,3500.0
2021-12-29,218410.KQ,150.0,KRW,150.0
2021-12-29,237690.KS,500.0,KRW,500.0
2021-12-29,271560.KQ,750.0,KRW,750.0
2021-12-29,280360.KS,1600.0,KRW,1600.0
2021-12-29,285490.KQ,150.0,KRW,150.0
2021-12-29,294570.KQ,100.0,KRW,100.0
2021-12-29,294870.KQ,600.0,KRW,600.0
2021-12-29,298020.KS,50000.0,KRW,50000.0
2021-12-29,306200.KS,3500.0,KRW,3500.0
2021-12-29,316140.KS,750.0,KRW,750.0
2021-12-29,344820.KS,1400.0,KRW,1400.0
2021-12-29,348210.KS,500.0,KRW,500.0
2021-12-29,353810.KQ,75.0,KRW,75.0
2021-12-29,356860.KQ,250.0,KRW,250.0
2021-12-29,375500.KS,1350.0,KRW,1350.0
2022-02-01,SXT,0.41,USD,494.09919799804686
2022-02-08,LEVI,0.1,USD,119.68499755859375
2022-02-14,LLY,0.98,USD,1175.2551904296874
2022-02-16,IRMD,1.0,USD,1196.8299560546875
2022-02-25,EAF,0.1,USD,120.60000000000001
2022-02-25,GLW,0.27,USD,325.62
2022-03-01,SBLK,2.0,USD,2401.860107421875
2022-03-01,STNG,0.1,USD,120.09300537109375
2022-03-03,BAC,0.21,USD,252.6615051269531
2022-03-16,TSM,0.49,USD,608.4232263183594
2022-03-17,WFG,0.25,USD,305.75
2022-03-30,000660.KS,300.0,KRW,300.0
2022-03-30,005490.KQ,4000.0,KRW,4000.0
2022-03-30,4680.T,3.333333,JPY,32.73474683842278
2022-03-30,4689.T,5.81,JPY,57.05666944503784
2022-03-30,6857.T,17.5,JPY,171.85743808746338
2022-05-03,BESI.AS,3.33,EUR,4431.464165039062
2022-05-05,LEVI,0.1,USD,125.15
2022-05-06,SXT,0.41,USD,520.1669799804687
2022-05-09,LONN.SW,3.0,CHF,3850.82373046875
2022-05-13,LLY,0.98,USD,1264.935
2022-05-19,STNG,0.1,USD,127.55799560546876
2022-05-23,TS,0.56,USD,712.997578125
2022-05-27,EAF,0.1,USD,125.88900146484376
2022-05-27,GLW,0.27,USD,339.90030395507813
2022-06-02,BAC,0.21,USD,261.85948974609374
2022-06-02,SBLK,1.65,USD,2057.4674194335935
2022-06-06,GTT.PA,1.75,EUR,2344.9124145507812
2022-06-09,002714.SZ,0.248023,CNY,53.581399934265136
2022-06-13,1211.HK,0.04115,HKD,6.701206798553467
2022-06-16,TSM,0.467,USD,596.900735961914
2022-06-17,002340.SZ,0.029,CNY,6.264985900878907
2022-06-21,WFG,0.3,USD,387.71400146484376
2022-06-29,000640.KS,471.29794,KRW,471.29794
2022-06-29,000660.KS,300.0,KRW,300.0
2022-06-29,005380.KS,1000.0,KRW,1000.0
2022-06-29,005490.KQ,4000.0,KRW,4000.0
2022-06-29,010950.KS,2500.0,KRW,2500.0
2022-06-29,012330.KS,1000.0,KRW,1000.0
2022-06-29,032640.KQ,250.0,KRW,250.0
2022-06-29,049720.KQ,160.0,KRW,160.0
2022-06-29,100840.KQ,133.33333,KRW,133.33333
2022-06-29,166090.KS,300.0,KRW,300.0
2022-06-29,210980.KQ,519.7329,KRW,519.7329
2022-06-29,316140.KS,150.0,KRW,150.0
2022-06-29,344820.KS,1000.0,KRW,1000.0
2022-07-29,LEVI,0.12,USD,155.4180029296875
2022-07-29,SXT,0.41,USD,531.0115100097656
2022-08-10,STNG,0.1,USD,130.756005859375
2022-08-12,LLY,0.98,USD,1280.6933569335938
2022-08-24,SBLK,1.65,USD,2209.4819274902343
2022-08-30,EAF,0.1,USD,134.572998046875
2022-08-30,GLW,0.27,USD,363.34709472656255
2022-09-01,BAC,0.22,USD,295.2972021484375
2022-09-15,TSM,0.448,USD,623.2486640625
2022-09-21,WFG,0.3,USD,417.7530029296875
2022-09-29,000660.KS,300.0,KRW,300.0
2022-09-29,005490.KQ,2000.0,KRW,2000.0
2022-09-29,4680.T,4.0,JPY,39.38906097412109
2022-09-29,5726.T,10.0,JPY,98.47265243530272
2022-09-29,6857.T,16.25,JPY,160.01806020736691
2022-11-03,LEVI,0.12,USD,170.7719970703125
2022-11-04,SXT,0.41,USD,583.6965100097656
2022-11-14,LLY,0.98,USD,1286.7694287109375
2022-11-16,STNG,0.1,USD,131.6260009765625
2022-11-17,GLW,0.27,USD,360.83611450195315
2022-11-21,TS,0.34,USD,455.2702099609375
2022-11-29,EAF,0.1,USD,134.01199951171876
2022-11-29,SBLK,1.2,USD,1608.143994140625
2022-11-29,VRT,0.01,USD,13.401199951171876
2022-12-01,BAC,0.22,USD,281.5560107421875
2022-12-13,GTT.PA,1.55,EUR,2132.257537841797
2022-12-15,TSM,0.451,USD,584.3517042236329
2022-12-28,000150.KS,2000.0,KRW,2000.0
2022-12-28,000210.KQ,1000.0,KRW,1000.0
2022-12-28,000640.KS,942.5959,KRW,942.5959
2022-12-28,000660.KS,300.0,KRW,300.0
2022-12-28,001040.KS,2500.0,KRW,2500.0
2022-12-28,001060.KS,356.9389,KRW,356.9389
2022-12-28,001120.KS,3000.0,KRW,3000.0
2022-12-28,001530.KS,221.2267,KRW,221.2267
2022-12-28,003030.KQ,2250.0,KRW,2250.0
2022-12-28,004020.KS,1000.0,KRW,1000.0
2022-12-28,004250.KS,100.0,KRW,100.0
2022-12-28,005290.KS,130.0,KRW,130.0
2022-12-28,005380.KS,6000.0,KRW,6000.0
2022-12-28,005490.KQ,2000.0,KRW,2000.0
2022-12-28,005720.KS,110.0,KRW,110.0
2022-12-28,005850.KS,600.0,KRW,600.0
2022-12-28,006060.KS,188.0,KRW,188.0
2022-12-28,006260.KS,1550.0,KRW,1550.0
2022-12-28,006650.KQ,1000.0,KRW,1000.0
2022-12-28,007210.KS,25.0,KRW,25.0
2022-12-28,007660.KS,95.47287,KRW,95.47287
2022-12-28,007690.KS,1359.2233,KRW,1359.2233
2022-12-28,008730.KS,250.0,KRW,250.0
2022-12-28,009970.KQ,3050.0,KRW,3050.0
2022-12-28,010950.KS,3000.0,KRW,3000.0
2022-12-28,012330.KS,3000.0,KRW,3000.0
2022-12-28,012450.KS,1096.1295,KRW,1096.1295
2022-12-28,016380.KS,150.0,KRW,150.0
2022-12-28,017650.KS,100.0,KRW,100.0
2022-12-28,017960.KS,130.0,KRW,130.0
2022-12-28,023160.KS,170.0,KRW,170.0
2022-12-28,029460.KS,350.0,KRW,350.0
2022-12-28,032640.KQ,400.0,KRW,400.0
2022-12-28,033500.KQ,350.0,KRW,350.0
2022-12-28,035900.KQ,369.0,KRW,369.0
2022-12-28,036570.KQ,6680.0,KRW,6680.0
2022-12-28,036930.KS,193.0,KRW,193.0
2022-12-28,041830.KS,300.0,KRW,300.0
2022-12-28,043650.KS,210.0,KRW,210.0
2022-12-28,047810.KQ,250.0,KRW,250.0
2022-12-28,049720.KQ,170.0,KRW,170.0
2022-12-28,052690.KS,283.0,KRW,283.0
2022-12-28,054210.KQ,150.0,KRW,150.0
2022-12-28,067160.KQ,730.0,KRW,730.0
2022-12-28,068270.KQ,343.4066,KRW,343.4066
2022-12-28,075580.KQ,150.0,KRW,150.0
2022-12-28,075580.KS,150.0,KRW,150.0
2022-12-28,082920.KS,100.0,KRW,100.0
2022-12-28,089600.KQ,700.0,KRW,700.0
2022-12-28,089860.KS,900.0,KRW,900.0
2022-12-28,090460.KS,250.0,KRW,250.0
2022-12-28,098120.KS,80.0,KRW,80.0
2022-12-28,099430.KQ,70.0,KRW,70.0
2022-12-28,100840.KQ,133.33333,KRW,133.33333
2022-12-28,101160.KS,50.0,KRW,50.0
2022-12-28,101490.KS,150.0,KRW,150.0
2022-12-28,103140.KS,1000.0,KRW,1000.0
2022-12-28,112610.KS,500.0,KRW,500.0
2022-12-28,119610.KQ,600.0,KRW,600.0
2022-12-28,119850.KS,50.0,KRW,50.0
2022-12-28,131970.KQ,160.0,KRW,160.0
2022-12-28,166090.KS,300.0,KRW,300.0
2022-12-28,170790.KQ,300.0,KRW,300.0
2022-12-28,189300.KS,96.78864,KRW,96.78864
2022-12-28,192400.KS,800.0,KRW,800.0
2022-12-28,210980.KQ,519.7329,KRW,519.7329
2022-12-28,211050.KQ,300.0,KRW,300.0
2022-12-28,214450.KS,660.0,KRW,660.0
2022-12-28,215000.KS,4500.0,KRW,4500.0
2022-12-28,218410.KQ,100.0,KRW,100.0
2022-12-28,237690.KS,500.0,KRW,500.0
2022-12-28,267260.KQ,500.0,KRW,500.0
2022-12-28,271560.KQ,950.0,KRW,950.0
2022-12-28,280360.KS,2300.0,KRW,2300.0
2022-12-28,285490.KQ,200.0,KRW,200.0
2022-12-28,294570.KQ,100.0,KRW,100.0
2022-12-28,294870.KQ,600.0,KRW,600.0
2022-12-28,298020.KS,10000.0,KRW,10000.0
2022-12-28,306200.KS,6000.0,KRW,6000.0
2022-12-28,316140.KS,980.0,KRW,980.0
2022-12-28,322000.KS,600.0,KRW,600.0
2022-12-28,344820.KS,1400.0,KRW,1400.0
2022-12-28,348210.KS,500.0,KRW,500.0
2022-12-28,353810.KQ,75.0,KRW,75.0
2022-12-28,356860.KQ,300.0,KRW,300.0
2022-12-28,363280.KS,151.48454,KRW,151.48454
2022-12-28,366030.KQ,180.0,KRW,180.0
2022-12-28,375500.KS,1000.0,KRW,1000.0
2022-12-28,403870.KQ,150.0,KRW,150.0
2022-12-29,2124.T,20.0,JPY,190.14875411987305
2022-12-29,WFG,0.3,USD,382.2959838867187
2023-02-06,SXT,0.41,USD,511.16749999999996
2023-02-07,LEVI,0.12,USD,151.34759765625
2023-02-10,IRMD,1.05,USD,1327.7775512695314
2023-02-14,LLY,1.13,USD,1438.4221337890624
2023-02-27,EAF,0.1,USD,131.3699951171875
2023-02-27,GLW,0.28,USD,367.83598632812505
2023-02-27,SBLK,0.6,USD,788.219970703125
2023-03-02,BAC,0.22,USD,287.260595703125
2023-03-06,STNG,0.2,USD,258.956005859375
2023-03-16,TSM,0.449,USD,588.9712556152344
2023-03-16,WFG,0.3,USD,393.52199707031247
2023-03-30,000660.KS,300.0,KRW,300.0
2023-03-30,005490.KQ,2500.0,KRW,2500.0
2023-03-30,4680.T,4.0,JPY,39.43255233764648
2023-03-30,4689.T,5.56,JPY,54.8112477493286
2023-03-30,5726.T,25.0,JPY,246.45345211029047
2023-03-30,6857.T,17.5,JPY,172.51741647720334
2023-04-28,BESI.AS,2.85,EUR,4203.0375
2023-05-03,LEVI,0.12,USD,161.076005859375
2023-05-05,SXT,0.41,USD,541.2615100097656
2023-05-09,LONN.SW,3.5,CHF,5200.547119140625
2023-05-12,LLY,1.13,USD,1502.7644055175779
2023-05-22,TS,0.68,USD,900.4627734375001
2023-05-30,EAF,0.1,USD,132.45899658203126
2023-05-30,GLW,0.28,USD,370.88519042968755
2023-06-01,BAC,0.22,USD,290.7827978515625
2023-06-06,SBLK,0.35,USD,454.92651367187494
2023-06-09,GLNG,0.25,USD,324.0824890136719
2023-06-12,GTT.PA,1.55,EUR,2142.595916748047
2023-06-12,STNG,0.25,USD,321.6724853515625
2023-06-13,1211.HK,0.420063,HKD,68.87432709718323
2023-06-15,TSM,0.448,USD,570.747515625
2023-06-20,WFG,0.3,USD,384.9719970703125
2023-06-29,000640.KS,942.5959,KRW,942.5959
2023-06-29,000660.KS,300.0,KRW,300.0
2023-06-29,005380.KS,1500.0,KRW,1500.0
2023-06-29,005490.KQ,2500.0,KRW,2500.0
2023-06-29,010950.KS,200.0,KRW,200.0
2023-06-29,012330.KS,1000.0,KRW,1000.0
2023-06-29,032640.KQ,250.0,KRW,250.0
2023-06-29,049720.KQ,160.0,KRW,160.0
2023-06-29,100840.KQ,133.33333,KRW,133.33333
2023-06-29,148150.KS,66.666664,KRW,66.666664
2023-06-29,210980.KQ,519.7329,KRW,519.7329
2023-06-29,316140.KS,180.0,KRW,180.0
2023-06-29,344820.KS,800.0,KRW,800.0
2023-06-29,4680.T,2.5,JPY,22.66409158706665
2023-07-13,002714.SZ,0.738178,CNY,159.47154352893065
2023-07-14,002340.SZ,0.05,CNY,10.801699829101564
2023-08-03,LEVI,0.12,USD,155.4443994140625
2023-08-04,SXT,0.41,USD,531.5240100097656
2023-08-14,LLY,1.13,USD,1502.4592834472655
2023-08-14,STNG,0.25,USD,332.4024963378906
2023-08-16,NE,0.3,USD,401.6219970703125
2023-08-18,GLNG,0.25,USD,334.7699890136719
2023-08-21,SBLK,0.4,USD,535.668017578125
2023-08-30,GLW,0.28,USD,369.89958496093755
2023-08-31,BAC,0.24,USD,317.52720703125
2023-09-14,TSM,0.471,USD,626.3216791992187
2023-09-26,000660.KS,300.0,KRW,300.0
2023-09-26,005380.KS,1500.0,KRW,1500.0
2023-09-26,005490.KQ,2500.0,KRW,2500.0
2023-09-26,316140.KS,180.0,KRW,180.0
2023-09-26,WFG,0.3,USD,401.5349853515625
2023-09-28,4680.T,2.5,JPY,22.586822509765625
2023-09-28,5726.T,20.0,JPY,180.694580078125
2023-09-28,6857.T,16.25,JPY,146.81434631347656
2023-10-04,009970.KQ,1600.0,KRW,1600.0
2023-10-25,LEVI,0.12,USD,161.2368017578125
2023-11-03,SXT,0.41,USD,546.8088220214844
2023-11-14,LLY,1.13,USD,1490.5490393066405
2023-11-14,NE,0.4,USD,527.627978515625
2023-11-16,GLW,0.28,USD,364.52079589843754
2023-11-20,TS,0.4,USD,517.8000000000001
2023-11-29,STNG,0.35,USD,450.6355102539062
2023-11-30,BAC,0.24,USD,309.206396484375
2023-11-30,GLNG,0.25,USD,322.0899963378906
2023-12-04,SBLK,0.22,USD,285.821787109375
2023-12-08,VRT,0.025,USD,32.819000244140625
2023-12-12,GTT.PA,1.85,EUR,2619.7294006347656
2023-12-14,TSM,0.479,USD,618.8727946777343
2023-12-21,IRMD,0.63,USD,817.0973876953125
2023-12-27,000210.KQ,1000.0,KRW,1000.0
2023-12-27,000640.KS,1131.1151,KRW,1131.1151
2023-12-27,000660.KS,300.0,KRW,300.0
2023-12-27,001060.KS,400.0,KRW,400.0
2023-12-27,001120.KS,1200.0,KRW,1200.0
2023-12-27,001530.KS,226.75737,KRW,226.75737
2023-12-27,003030.KQ,2000.0,KRW,2000.0
2023-12-27,004250.KS,100.0,KRW,100.0
2023-12-27,005290.KS,120.0,KRW,120.0
2023-12-27,005720.KS,125.0,KRW,125.0
2023-12-27,005850.KS,900.0,KRW,900.0
2023-12-27,006060.KS,188.0,KRW,188.0
2023-12-27,006260.KS,1600.0,KRW,1600.0
2023-12-27,006650.KQ,1000.0,KRW,1000.0
2023-12-27,007210.KS,60.0,KRW,60.0
2023-12-27,007660.KS,95.47287,KRW,95.47287
2023-12-27,007690.KS,1165.0486,KRW,1165.0486
2023-12-27,008730.KS,250.0,KRW,250.0
2023-12-27,009830.KS,300.0,KRW,300.0
2023-12-27,010950.KS,1500.0,KRW,1500.0
2023-12-27,012450.KS,1973.0332,KRW,1973.0332
2023-12-27,016380.KS,200.0,KRW,200.0
2023-12-27,017650.KS,100.0,KRW,100.0
2023-12-27,017960.KS,110.0,KRW,110.0
2023-12-27,023160.KS,170.0,KRW,170.0
2023-12-27,029460.KS,260.0,KRW,260.0
2023-12-27,032640.KQ,400.0,KRW,400.0
2023-12-27,033500.KQ,350.0,KRW,350.0
2023-12-27,035900.KQ,369.0,KRW,369.0
2023-12-27,036570.KQ,3130.0,KRW,3130.0
2023-12-27,036930.KS,50.0,KRW,50.0
2023-12-27,041830.KS,350.0,KRW,350.0
2023-12-27,043650.KS,105.0,KRW,105.0
2023-12-27,047810.KQ,500.0,KRW,500.0
2023-12-27,049720.KQ,170.0,KRW,170.0
2023-12-27,052690.KS,515.0,KRW,515.0
2023-12-27,054210.KQ,150.0,KRW,150.0
2023-12-27,067160.KQ,730.0,KRW,730.0
2023-12-27,068270.KQ,457.87546,KRW,457.87546
2023-12-27,075580.KQ,200.0,KRW,200.0
2023-12-27,075580.KS,200.0,KRW,200.0
2023-12-27,082920.KS,125.0,KRW,125.0
2023-12-27,089600.KQ,636.363,KRW,636.363
2023-12-27,089860.KS,1200.0,KRW,1200.0
2023-12-27,090460.KS,250.0,KRW,250.0
2023-12-27,098120.KS,80.0,KRW,80.0
2023-12-27,099430.KQ,70.0,KRW,70.0
2023-12-27,100840.KQ,166.66667,KRW,166.66667
2023-12-27,101160.KS,60.0,KRW,60.0
2023-12-27,101490.KS,150.0,KRW,150.0
2023-12-27,103140.KS,1200.0,KRW,1200.0
2023-12-27,112610.KS,500.0,KRW,500.0
2023-12-27,119610.KQ,600.0,KRW,600.0
2023-12-27,119850.KS,70.0,KRW,70.0
2023-12-27,131970.KQ,160.0,KRW,160.0
2023-12-27,166090.KS,200.0,KRW,200.0
2023-12-27,170790.KQ,300.0,KRW,300.0
2023-12-27,189300.KS,100.0,KRW,100.0
2023-12-27,192400.KS,1100.0,KRW,1100.0
2023-12-27,192820.KQ,500.0,KRW,500.0
2023-12-27,210980.KQ,519.7329,KRW,519.7329
2023-12-27,211050.KQ,300.0,KRW,300.0
2023-12-27,214450.KS,950.0,KRW,950.0
2023-12-27,215000.KS,4500.0,KRW,4500.0
2023-12-27,218410.KQ,100.0,KRW,100.0
2023-12-27,237690.KS,500.0,KRW,500.0
2023-12-27,267260.KQ,1000.0,KRW,1000.0
2023-12-27,271560.KQ,1250.0,KRW,1250.0
2023-12-27,280360.KS,3000.0,KRW,3000.0
2023-12-27,285490.KQ,200.0,KRW,200.0
2023-12-27,294570.KQ,100.0,KRW,100.0
2023-12-27,294870.KQ,700.0,KRW,700.0
2023-12-27,298020.KS,10000.0,KRW,10000.0
2023-12-27,306200.KS,8000.0,KRW,8000.0
2023-12-27,348210.KS,500.0,KRW,500.0
